tissue_sample_id,communication_celltype,n_cells,dataset,donor,donor_ID,status,n_total_cells,n_tissue_samples_same_donor_status,fraction,meets_min_cells,coverage_status
"SCP1884::158160::Control","Mesenchymal_stromal",3,"SCP1884","158160","SCP1884::158160","Control",241,1,0.012448132780083,FALSE,"low_cell_count"
"SCP1884::158160::Control","Myeloid",15,"SCP1884","158160","SCP1884::158160","Control",241,1,0.0622406639004149,FALSE,"low_cell_count"
"SCP1884::158160::Control","Plasma::Activated plasma",5,"SCP1884","158160","SCP1884::158160","Control",241,1,0.020746887966805,FALSE,"low_cell_count"
"SCP1884::158160::Control","Plasma::IgA plasma",2,"SCP1884","158160","SCP1884::158160","Control",241,1,0.00829875518672199,FALSE,"low_cell_count"
"SCP1884::158160::Control","Plasma::IgG plasma",0,"SCP1884","158160","SCP1884::158160","Control",241,1,0,FALSE,"absent_zero_cells"
"SCP1884::158160::Control","Plasma::Transitional B",0,"SCP1884","158160","SCP1884::158160","Control",241,1,0,FALSE,"absent_zero_cells"
"SCP1884::158160::Control","T_NK",47,"SCP1884","158160","SCP1884::158160","Control",241,1,0.195020746887967,TRUE,"adequate_cell_count"
"SCP1884::158891::Non-inflamed","B_cell::ActB3",72,"SCP1884","158891","SCP1884::158891","Non-inflamed",7930,1,0.00907944514501892,TRUE,"adequate_cell_count"
"SCP1884::158891::Non-inflamed","B_cell::CSM",973,"SCP1884","158891","SCP1884::158891","Non-inflamed",7930,1,0.122698612862547,TRUE,"adequate_cell_count"
"SCP1884::158891::Non-inflamed","B_cell::Centroblast B",153,"SCP1884","158891","SCP1884::158891","Non-inflamed",7930,1,0.0192938209331652,TRUE,"adequate_cell_count"
"SCP1884::158891::Non-inflamed","B_cell::Centrocyte B",109,"SCP1884","158891","SCP1884::158891","Non-inflamed",7930,1,0.0137452711223203,TRUE,"adequate_cell_count"
"SCP1884::158891::Non-inflamed","B_cell::DN2",35,"SCP1884","158891","SCP1884::158891","Non-inflamed",7930,1,0.00441361916771753,TRUE,"adequate_cell_count"
"SCP1884::158891::Non-inflamed","B_cell::IgM-only",8,"SCP1884","158891","SCP1884::158891","Non-inflamed",7930,1,0.00100882723833544,FALSE,"low_cell_count"
"SCP1884::158891::Non-inflamed","B_cell::MZ",27,"SCP1884","158891","SCP1884::158891","Non-inflamed",7930,1,0.00340479192938209,TRUE,"adequate_cell_count"
"SCP1884::158891::Non-inflamed","B_cell::Naïve B",236,"SCP1884","158891","SCP1884::158891","Non-inflamed",7930,1,0.0297604035308953,TRUE,"adequate_cell_count"
"SCP1884::158891::Non-inflamed","Endothelial",89,"SCP1884","158891","SCP1884::158891","Non-inflamed",7930,1,0.0112232030264817,TRUE,"adequate_cell_count"
"SCP1884::158891::Non-inflamed","Epithelial",1712,"SCP1884","158891","SCP1884::158891","Non-inflamed",7930,1,0.215889029003783,TRUE,"adequate_cell_count"
"SCP1884::158891::Non-inflamed","Mast",86,"SCP1884","158891","SCP1884::158891","Non-inflamed",7930,1,0.0108448928121059,TRUE,"adequate_cell_count"
"SCP1884::158891::Non-inflamed","Mesenchymal_stromal",335,"SCP1884","158891","SCP1884::158891","Non-inflamed",7930,1,0.0422446406052963,TRUE,"adequate_cell_count"
"SCP1884::158891::Non-inflamed","Myeloid",801,"SCP1884","158891","SCP1884::158891","Non-inflamed",7930,1,0.101008827238335,TRUE,"adequate_cell_count"
"SCP1884::158891::Non-inflamed","Plasma::Activated plasma",406,"SCP1884","158891","SCP1884::158891","Non-inflamed",7930,1,0.0511979823455233,TRUE,"adequate_cell_count"
"SCP1884::158891::Non-inflamed","Plasma::IgA plasma",56,"SCP1884","158891","SCP1884::158891","Non-inflamed",7930,1,0.00706179066834805,TRUE,"adequate_cell_count"
"SCP1884::158891::Non-inflamed","Plasma::IgG plasma",4,"SCP1884","158891","SCP1884::158891","Non-inflamed",7930,1,0.000504413619167718,FALSE,"low_cell_count"
"SCP1884::158891::Non-inflamed","Plasma::Transitional B",1,"SCP1884","158891","SCP1884::158891","Non-inflamed",7930,1,0.000126103404791929,FALSE,"low_cell_count"
"SCP1884::158891::Non-inflamed","T_NK",2827,"SCP1884","158891","SCP1884::158891","Non-inflamed",7930,1,0.356494325346784,TRUE,"adequate_cell_count"
"SCP1884::165697::Non-inflamed","B_cell::ActB3",20,"SCP1884","165697","SCP1884::165697","Non-inflamed",7971,1,0.00250909547108268,TRUE,"adequate_cell_count"
"SCP1884::165697::Non-inflamed","B_cell::CSM",244,"SCP1884","165697","SCP1884::165697","Non-inflamed",7971,1,0.0306109647472086,TRUE,"adequate_cell_count"
"SCP1884::165697::Non-inflamed","B_cell::Centroblast B",0,"SCP1884","165697","SCP1884::165697","Non-inflamed",7971,1,0,FALSE,"absent_zero_cells"
"SCP1884::165697::Non-inflamed","B_cell::Centrocyte B",0,"SCP1884","165697","SCP1884::165697","Non-inflamed",7971,1,0,FALSE,"absent_zero_cells"
"SCP1884::165697::Non-inflamed","B_cell::DN2",9,"SCP1884","165697","SCP1884::165697","Non-inflamed",7971,1,0.0011290929619872,FALSE,"low_cell_count"
"SCP1884::165697::Non-inflamed","B_cell::IgM-only",9,"SCP1884","165697","SCP1884::165697","Non-inflamed",7971,1,0.0011290929619872,FALSE,"low_cell_count"
"SCP1884::165697::Non-inflamed","B_cell::MZ",1,"SCP1884","165697","SCP1884::165697","Non-inflamed",7971,1,0.000125454773554134,FALSE,"low_cell_count"
"SCP1884::165697::Non-inflamed","B_cell::Naïve B",38,"SCP1884","165697","SCP1884::165697","Non-inflamed",7971,1,0.00476728139505708,TRUE,"adequate_cell_count"
"SCP1884::165697::Non-inflamed","Endothelial",179,"SCP1884","165697","SCP1884::165697","Non-inflamed",7971,1,0.0224564044661899,TRUE,"adequate_cell_count"
"SCP1884::165697::Non-inflamed","Epithelial",2044,"SCP1884","165697","SCP1884::165697","Non-inflamed",7971,1,0.256429557144649,TRUE,"adequate_cell_count"
"SCP1884::165697::Non-inflamed","Mast",80,"SCP1884","165697","SCP1884::165697","Non-inflamed",7971,1,0.0100363818843307,TRUE,"adequate_cell_count"
"SCP1884::165697::Non-inflamed","Mesenchymal_stromal",518,"SCP1884","165697","SCP1884::165697","Non-inflamed",7971,1,0.0649855727010413,TRUE,"adequate_cell_count"
"SCP1884::165697::Non-inflamed","Myeloid",804,"SCP1884","165697","SCP1884::165697","Non-inflamed",7971,1,0.100865637937524,TRUE,"adequate_cell_count"
"SCP1884::165697::Non-inflamed","Plasma::Activated plasma",593,"SCP1884","165697","SCP1884::165697","Non-inflamed",7971,1,0.0743946807176013,TRUE,"adequate_cell_count"
"SCP1884::165697::Non-inflamed","Plasma::IgA plasma",213,"SCP1884","165697","SCP1884::165697","Non-inflamed",7971,1,0.0267218667670305,TRUE,"adequate_cell_count"
"SCP1884::165697::Non-inflamed","Plasma::IgG plasma",6,"SCP1884","165697","SCP1884::165697","Non-inflamed",7971,1,0.000752728641324802,FALSE,"low_cell_count"
"SCP1884::165697::Non-inflamed","Plasma::Transitional B",25,"SCP1884","165697","SCP1884::165697","Non-inflamed",7971,1,0.00313636933885334,TRUE,"adequate_cell_count"
"SCP1884::165697::Non-inflamed","T_NK",3188,"SCP1884","165697","SCP1884::165697","Non-inflamed",7971,1,0.399949818090578,TRUE,"adequate_cell_count"
"SCP1884::166301::Non-inflamed","B_cell::ActB3",0,"SCP1884","166301","SCP1884::166301","Non-inflamed",40361,1,0,FALSE,"absent_zero_cells"
"SCP1884::166301::Non-inflamed","B_cell::CSM",17,"SCP1884","166301","SCP1884::166301","Non-inflamed",40361,1,0.00042119868189589,FALSE,"low_cell_count"
"SCP1884::166301::Non-inflamed","B_cell::Centroblast B",5,"SCP1884","166301","SCP1884::166301","Non-inflamed",40361,1,0.000123881965263497,FALSE,"low_cell_count"
"SCP1884::166301::Non-inflamed","B_cell::Centrocyte B",0,"SCP1884","166301","SCP1884::166301","Non-inflamed",40361,1,0,FALSE,"absent_zero_cells"
"SCP1884::166301::Non-inflamed","B_cell::DN2",1,"SCP1884","166301","SCP1884::166301","Non-inflamed",40361,1,2.47763930526994e-05,FALSE,"low_cell_count"
"SCP1884::166301::Non-inflamed","B_cell::IgM-only",0,"SCP1884","166301","SCP1884::166301","Non-inflamed",40361,1,0,FALSE,"absent_zero_cells"
"SCP1884::166301::Non-inflamed","B_cell::MZ",0,"SCP1884","166301","SCP1884::166301","Non-inflamed",40361,1,0,FALSE,"absent_zero_cells"
"SCP1884::166301::Non-inflamed","B_cell::Naïve B",2,"SCP1884","166301","SCP1884::166301","Non-inflamed",40361,1,4.95527861053988e-05,FALSE,"low_cell_count"
"SCP1884::166301::Non-inflamed","Endothelial",997,"SCP1884","166301","SCP1884::166301","Non-inflamed",40361,1,0.0247020638735413,TRUE,"adequate_cell_count"
"SCP1884::166301::Non-inflamed","Epithelial",34040,"SCP1884","166301","SCP1884::166301","Non-inflamed",40361,1,0.843388419513887,TRUE,"adequate_cell_count"
"SCP1884::166301::Non-inflamed","Mast",2,"SCP1884","166301","SCP1884::166301","Non-inflamed",40361,1,4.95527861053988e-05,FALSE,"low_cell_count"
"SCP1884::166301::Non-inflamed","Mesenchymal_stromal",1638,"SCP1884","166301","SCP1884::166301","Non-inflamed",40361,1,0.0405837318203216,TRUE,"adequate_cell_count"
"SCP1884::166301::Non-inflamed","Myeloid",2741,"SCP1884","166301","SCP1884::166301","Non-inflamed",40361,1,0.067912093357449,TRUE,"adequate_cell_count"
"SCP1884::166301::Non-inflamed","Plasma::Activated plasma",0,"SCP1884","166301","SCP1884::166301","Non-inflamed",40361,1,0,FALSE,"absent_zero_cells"
"SCP1884::166301::Non-inflamed","Plasma::IgA plasma",800,"SCP1884","166301","SCP1884::166301","Non-inflamed",40361,1,0.0198211144421595,TRUE,"adequate_cell_count"
"SCP1884::166301::Non-inflamed","Plasma::IgG plasma",0,"SCP1884","166301","SCP1884::166301","Non-inflamed",40361,1,0,FALSE,"absent_zero_cells"
"SCP1884::166301::Non-inflamed","Plasma::Transitional B",0,"SCP1884","166301","SCP1884::166301","Non-inflamed",40361,1,0,FALSE,"absent_zero_cells"
"SCP1884::166301::Non-inflamed","T_NK",118,"SCP1884","166301","SCP1884::166301","Non-inflamed",40361,1,0.00292361438021853,TRUE,"adequate_cell_count"
"SCP1884::168051::Non-inflamed","B_cell::ActB3",0,"SCP1884","168051","SCP1884::168051","Non-inflamed",8554,1,0,FALSE,"absent_zero_cells"
"SCP1884::168051::Non-inflamed","B_cell::CSM",39,"SCP1884","168051","SCP1884::168051","Non-inflamed",8554,1,0.00455927051671733,TRUE,"adequate_cell_count"
"SCP1884::168051::Non-inflamed","B_cell::Centroblast B",2,"SCP1884","168051","SCP1884::168051","Non-inflamed",8554,1,0.000233808744447042,FALSE,"low_cell_count"
"SCP1884::168051::Non-inflamed","B_cell::Centrocyte B",0,"SCP1884","168051","SCP1884::168051","Non-inflamed",8554,1,0,FALSE,"absent_zero_cells"
"SCP1884::168051::Non-inflamed","B_cell::DN2",19,"SCP1884","168051","SCP1884::168051","Non-inflamed",8554,1,0.0022211830722469,FALSE,"low_cell_count"
"SCP1884::168051::Non-inflamed","B_cell::IgM-only",3,"SCP1884","168051","SCP1884::168051","Non-inflamed",8554,1,0.000350713116670563,FALSE,"low_cell_count"
"SCP1884::168051::Non-inflamed","B_cell::MZ",0,"SCP1884","168051","SCP1884::168051","Non-inflamed",8554,1,0,FALSE,"absent_zero_cells"
"SCP1884::168051::Non-inflamed","B_cell::Naïve B",4,"SCP1884","168051","SCP1884::168051","Non-inflamed",8554,1,0.000467617488894085,FALSE,"low_cell_count"
"SCP1884::168051::Non-inflamed","Endothelial",73,"SCP1884","168051","SCP1884::168051","Non-inflamed",8554,1,0.00853401917231705,TRUE,"adequate_cell_count"
"SCP1884::168051::Non-inflamed","Epithelial",2906,"SCP1884","168051","SCP1884::168051","Non-inflamed",8554,1,0.339724105681553,TRUE,"adequate_cell_count"
"SCP1884::168051::Non-inflamed","Mast",204,"SCP1884","168051","SCP1884::168051","Non-inflamed",8554,1,0.0238484919335983,TRUE,"adequate_cell_count"
"SCP1884::168051::Non-inflamed","Mesenchymal_stromal",432,"SCP1884","168051","SCP1884::168051","Non-inflamed",8554,1,0.0505026888005611,TRUE,"adequate_cell_count"
"SCP1884::168051::Non-inflamed","Myeloid",1324,"SCP1884","168051","SCP1884::168051","Non-inflamed",8554,1,0.154781388823942,TRUE,"adequate_cell_count"
"SCP1884::168051::Non-inflamed","Plasma::Activated plasma",570,"SCP1884","168051","SCP1884::168051","Non-inflamed",8554,1,0.0666354921674071,TRUE,"adequate_cell_count"
"SCP1884::168051::Non-inflamed","Plasma::IgA plasma",125,"SCP1884","168051","SCP1884::168051","Non-inflamed",8554,1,0.0146130465279401,TRUE,"adequate_cell_count"
"SCP1884::168051::Non-inflamed","Plasma::IgG plasma",1,"SCP1884","168051","SCP1884::168051","Non-inflamed",8554,1,0.000116904372223521,FALSE,"low_cell_count"
"SCP1884::168051::Non-inflamed","Plasma::Transitional B",0,"SCP1884","168051","SCP1884::168051","Non-inflamed",8554,1,0,FALSE,"absent_zero_cells"
"SCP1884::168051::Non-inflamed","T_NK",2852,"SCP1884","168051","SCP1884::168051","Non-inflamed",8554,1,0.333411269581482,TRUE,"adequate_cell_count"
"SCP1884::171336::Non-inflamed","B_cell::ActB3",0,"SCP1884","171336","SCP1884::171336","Non-inflamed",5515,1,0,FALSE,"absent_zero_cells"
"SCP1884::171336::Non-inflamed","B_cell::CSM",0,"SCP1884","171336","SCP1884::171336","Non-inflamed",5515,1,0,FALSE,"absent_zero_cells"
"SCP1884::171336::Non-inflamed","B_cell::Centroblast B",4,"SCP1884","171336","SCP1884::171336","Non-inflamed",5515,1,0.000725294650951949,FALSE,"low_cell_count"
"SCP1884::171336::Non-inflamed","B_cell::Centrocyte B",0,"SCP1884","171336","SCP1884::171336","Non-inflamed",5515,1,0,FALSE,"absent_zero_cells"
"SCP1884::171336::Non-inflamed","B_cell::DN2",0,"SCP1884","171336","SCP1884::171336","Non-inflamed",5515,1,0,FALSE,"absent_zero_cells"
"SCP1884::171336::Non-inflamed","B_cell::IgM-only",0,"SCP1884","171336","SCP1884::171336","Non-inflamed",5515,1,0,FALSE,"absent_zero_cells"
"SCP1884::171336::Non-inflamed","B_cell::MZ",0,"SCP1884","171336","SCP1884::171336","Non-inflamed",5515,1,0,FALSE,"absent_zero_cells"
"SCP1884::171336::Non-inflamed","B_cell::Naïve B",0,"SCP1884","171336","SCP1884::171336","Non-inflamed",5515,1,0,FALSE,"absent_zero_cells"
"SCP1884::171336::Non-inflamed","Endothelial",234,"SCP1884","171336","SCP1884::171336","Non-inflamed",5515,1,0.042429737080689,TRUE,"adequate_cell_count"
"SCP1884::171336::Non-inflamed","Epithelial",1070,"SCP1884","171336","SCP1884::171336","Non-inflamed",5515,1,0.194016319129646,TRUE,"adequate_cell_count"
"SCP1884::171336::Non-inflamed","Mast",294,"SCP1884","171336","SCP1884::171336","Non-inflamed",5515,1,0.0533091568449683,TRUE,"adequate_cell_count"
"SCP1884::171336::Non-inflamed","Mesenchymal_stromal",202,"SCP1884","171336","SCP1884::171336","Non-inflamed",5515,1,0.0366273798730734,TRUE,"adequate_cell_count"
"SCP1884::171336::Non-inflamed","Myeloid",1641,"SCP1884","171336","SCP1884::171336","Non-inflamed",5515,1,0.297552130553037,TRUE,"adequate_cell_count"
"SCP1884::171336::Non-inflamed","Plasma::Activated plasma",116,"SCP1884","171336","SCP1884::171336","Non-inflamed",5515,1,0.0210335448776065,TRUE,"adequate_cell_count"
"SCP1884::171336::Non-inflamed","Plasma::IgA plasma",10,"SCP1884","171336","SCP1884::171336","Non-inflamed",5515,1,0.00181323662737987,FALSE,"low_cell_count"
"SCP1884::171336::Non-inflamed","Plasma::IgG plasma",3,"SCP1884","171336","SCP1884::171336","Non-inflamed",5515,1,0.000543970988213962,FALSE,"low_cell_count"
"SCP1884::171336::Non-inflamed","Plasma::Transitional B",0,"SCP1884","171336","SCP1884::171336","Non-inflamed",5515,1,0,FALSE,"absent_zero_cells"
"SCP1884::171336::Non-inflamed","T_NK",1941,"SCP1884","171336","SCP1884::171336","Non-inflamed",5515,1,0.351949229374433,TRUE,"adequate_cell_count"
"SCP1884::172428::Non-inflamed","B_cell::ActB3",11,"SCP1884","172428","SCP1884::172428","Non-inflamed",7728,1,0.00142339544513458,FALSE,"low_cell_count"
"SCP1884::172428::Non-inflamed","B_cell::CSM",1011,"SCP1884","172428","SCP1884::172428","Non-inflamed",7728,1,0.13082298136646,TRUE,"adequate_cell_count"
"SCP1884::172428::Non-inflamed","B_cell::Centroblast B",117,"SCP1884","172428","SCP1884::172428","Non-inflamed",7728,1,0.015139751552795,TRUE,"adequate_cell_count"
"SCP1884::172428::Non-inflamed","B_cell::Centrocyte B",78,"SCP1884","172428","SCP1884::172428","Non-inflamed",7728,1,0.0100931677018634,TRUE,"adequate_cell_count"
"SCP1884::172428::Non-inflamed","B_cell::DN2",24,"SCP1884","172428","SCP1884::172428","Non-inflamed",7728,1,0.0031055900621118,TRUE,"adequate_cell_count"
"SCP1884::172428::Non-inflamed","B_cell::IgM-only",9,"SCP1884","172428","SCP1884::172428","Non-inflamed",7728,1,0.00116459627329193,FALSE,"low_cell_count"
"SCP1884::172428::Non-inflamed","B_cell::MZ",80,"SCP1884","172428","SCP1884::172428","Non-inflamed",7728,1,0.010351966873706,TRUE,"adequate_cell_count"
"SCP1884::172428::Non-inflamed","B_cell::Naïve B",323,"SCP1884","172428","SCP1884::172428","Non-inflamed",7728,1,0.041796066252588,TRUE,"adequate_cell_count"
"SCP1884::172428::Non-inflamed","Endothelial",96,"SCP1884","172428","SCP1884::172428","Non-inflamed",7728,1,0.0124223602484472,TRUE,"adequate_cell_count"
"SCP1884::172428::Non-inflamed","Epithelial",1611,"SCP1884","172428","SCP1884::172428","Non-inflamed",7728,1,0.208462732919255,TRUE,"adequate_cell_count"
"SCP1884::172428::Non-inflamed","Mast",245,"SCP1884","172428","SCP1884::172428","Non-inflamed",7728,1,0.0317028985507246,TRUE,"adequate_cell_count"
"SCP1884::172428::Non-inflamed","Mesenchymal_stromal",237,"SCP1884","172428","SCP1884::172428","Non-inflamed",7728,1,0.030667701863354,TRUE,"adequate_cell_count"
"SCP1884::172428::Non-inflamed","Myeloid",937,"SCP1884","172428","SCP1884::172428","Non-inflamed",7728,1,0.121247412008282,TRUE,"adequate_cell_count"
"SCP1884::172428::Non-inflamed","Plasma::Activated plasma",211,"SCP1884","172428","SCP1884::172428","Non-inflamed",7728,1,0.0273033126293996,TRUE,"adequate_cell_count"
"SCP1884::172428::Non-inflamed","Plasma::IgA plasma",44,"SCP1884","172428","SCP1884::172428","Non-inflamed",7728,1,0.0056935817805383,TRUE,"adequate_cell_count"
"SCP1884::172428::Non-inflamed","Plasma::IgG plasma",1,"SCP1884","172428","SCP1884::172428","Non-inflamed",7728,1,0.000129399585921325,FALSE,"low_cell_count"
"SCP1884::172428::Non-inflamed","Plasma::Transitional B",8,"SCP1884","172428","SCP1884::172428","Non-inflamed",7728,1,0.0010351966873706,FALSE,"low_cell_count"
"SCP1884::172428::Non-inflamed","T_NK",2685,"SCP1884","172428","SCP1884::172428","Non-inflamed",7728,1,0.347437888198758,TRUE,"adequate_cell_count"
"SCP1884::174364::Non-inflamed","B_cell::ActB3",7,"SCP1884","174364","SCP1884::174364","Non-inflamed",5578,1,0.00125493008246683,FALSE,"low_cell_count"
"SCP1884::174364::Non-inflamed","B_cell::CSM",168,"SCP1884","174364","SCP1884::174364","Non-inflamed",5578,1,0.030118321979204,TRUE,"adequate_cell_count"
"SCP1884::174364::Non-inflamed","B_cell::Centroblast B",50,"SCP1884","174364","SCP1884::174364","Non-inflamed",5578,1,0.00896378630333453,TRUE,"adequate_cell_count"
"SCP1884::174364::Non-inflamed","B_cell::Centrocyte B",35,"SCP1884","174364","SCP1884::174364","Non-inflamed",5578,1,0.00627465041233417,TRUE,"adequate_cell_count"
"SCP1884::174364::Non-inflamed","B_cell::DN2",4,"SCP1884","174364","SCP1884::174364","Non-inflamed",5578,1,0.000717102904266762,FALSE,"low_cell_count"
"SCP1884::174364::Non-inflamed","B_cell::IgM-only",4,"SCP1884","174364","SCP1884::174364","Non-inflamed",5578,1,0.000717102904266762,FALSE,"low_cell_count"
"SCP1884::174364::Non-inflamed","B_cell::MZ",9,"SCP1884","174364","SCP1884::174364","Non-inflamed",5578,1,0.00161348153460022,FALSE,"low_cell_count"
"SCP1884::174364::Non-inflamed","B_cell::Naïve B",100,"SCP1884","174364","SCP1884::174364","Non-inflamed",5578,1,0.0179275726066691,TRUE,"adequate_cell_count"
"SCP1884::174364::Non-inflamed","Endothelial",72,"SCP1884","174364","SCP1884::174364","Non-inflamed",5578,1,0.0129078522768017,TRUE,"adequate_cell_count"
"SCP1884::174364::Non-inflamed","Epithelial",2620,"SCP1884","174364","SCP1884::174364","Non-inflamed",5578,1,0.469702402294729,TRUE,"adequate_cell_count"
"SCP1884::174364::Non-inflamed","Mast",29,"SCP1884","174364","SCP1884::174364","Non-inflamed",5578,1,0.00519899605593403,TRUE,"adequate_cell_count"
"SCP1884::174364::Non-inflamed","Mesenchymal_stromal",271,"SCP1884","174364","SCP1884::174364","Non-inflamed",5578,1,0.0485837217640731,TRUE,"adequate_cell_count"
