dataset,sender,receiver,contrast,reference,target,n_reference_donors,n_target_donors,n_paired_donors,n_reference_only,n_target_only,both_groups_present
"SCP2959","Mast","B_cell::Naïve B","Stricture_minus_Control","Control","Stricture",4,6,0,4,6,TRUE
"SCP2959","Mast","B_cell::Naïve B","Inflamed_minus_Control","Control","Inflamed",4,0,0,4,0,FALSE
"SCP2959","Mast","B_cell::Naïve B","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",0,0,0,0,0,FALSE
"SCP2959","Mast","B_cell::Naïve B","Stricture_minus_Inflamed","Inflamed","Stricture",0,6,0,0,6,FALSE
"SCP2959","Mast","Plasma::Activated plasma","Stricture_minus_Non_stricture","Non-stricture","Stricture",9,11,6,3,5,TRUE
"SCP2959","Mast","Plasma::Activated plasma","Stricture_minus_Control","Control","Stricture",5,11,0,5,11,TRUE
"SCP2959","Mast","Plasma::Activated plasma","Inflamed_minus_Control","Control","Inflamed",5,0,0,5,0,FALSE
"SCP2959","Mast","Plasma::Activated plasma","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",0,0,0,0,0,FALSE
"SCP2959","Mast","Plasma::Activated plasma","Stricture_minus_Inflamed","Inflamed","Stricture",0,11,0,0,11,FALSE
"SCP2959","Mast","Plasma::IgA plasma","Stricture_minus_Non_stricture","Non-stricture","Stricture",9,11,6,3,5,TRUE
"SCP2959","Mast","Plasma::IgA plasma","Stricture_minus_Control","Control","Stricture",4,11,0,4,11,TRUE
"SCP2959","Mast","Plasma::IgA plasma","Inflamed_minus_Control","Control","Inflamed",4,0,0,4,0,FALSE
"SCP2959","Mast","Plasma::IgA plasma","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",0,0,0,0,0,FALSE
"SCP2959","Mast","Plasma::IgA plasma","Stricture_minus_Inflamed","Inflamed","Stricture",0,11,0,0,11,FALSE
"SCP2959","Mast","Plasma::IgG plasma","Stricture_minus_Non_stricture","Non-stricture","Stricture",3,8,1,2,7,TRUE
"SCP2959","Mast","Plasma::IgG plasma","Stricture_minus_Control","Control","Stricture",2,8,0,2,8,TRUE
"SCP2959","Mast","Plasma::IgG plasma","Inflamed_minus_Control","Control","Inflamed",2,0,0,2,0,FALSE
"SCP2959","Mast","Plasma::IgG plasma","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",0,0,0,0,0,FALSE
"SCP2959","Mast","Plasma::IgG plasma","Stricture_minus_Inflamed","Inflamed","Stricture",0,8,0,0,8,FALSE
"SCP2959","Mast","Plasma::Transitional B","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,1,0,0,1,FALSE
"SCP2959","Mast","Plasma::Transitional B","Stricture_minus_Control","Control","Stricture",0,1,0,0,1,FALSE
"SCP2959","Mast","Plasma::Transitional B","Inflamed_minus_Control","Control","Inflamed",0,0,0,0,0,FALSE
"SCP2959","Mast","Plasma::Transitional B","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",0,0,0,0,0,FALSE
"SCP2959","Mast","Plasma::Transitional B","Stricture_minus_Inflamed","Inflamed","Stricture",0,1,0,0,1,FALSE
"SCP2959","Mesenchymal_stromal","B_cell::ActB3","Stricture_minus_Non_stricture","Non-stricture","Stricture",2,6,1,1,5,TRUE
"SCP2959","Mesenchymal_stromal","B_cell::ActB3","Stricture_minus_Control","Control","Stricture",3,6,0,3,6,TRUE
"SCP2959","Mesenchymal_stromal","B_cell::ActB3","Inflamed_minus_Control","Control","Inflamed",3,0,0,3,0,FALSE
"SCP2959","Mesenchymal_stromal","B_cell::ActB3","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",0,0,0,0,0,FALSE
"SCP2959","Mesenchymal_stromal","B_cell::ActB3","Stricture_minus_Inflamed","Inflamed","Stricture",0,6,0,0,6,FALSE
"SCP2959","Mesenchymal_stromal","B_cell::CSM","Stricture_minus_Non_stricture","Non-stricture","Stricture",9,10,5,4,5,TRUE
"SCP2959","Mesenchymal_stromal","B_cell::CSM","Stricture_minus_Control","Control","Stricture",4,10,0,4,10,TRUE
"SCP2959","Mesenchymal_stromal","B_cell::CSM","Inflamed_minus_Control","Control","Inflamed",4,0,0,4,0,FALSE
"SCP2959","Mesenchymal_stromal","B_cell::CSM","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",0,0,0,0,0,FALSE
"SCP2959","Mesenchymal_stromal","B_cell::CSM","Stricture_minus_Inflamed","Inflamed","Stricture",0,10,0,0,10,FALSE
"SCP2959","Mesenchymal_stromal","B_cell::Centroblast B","Stricture_minus_Non_stricture","Non-stricture","Stricture",3,2,0,3,2,TRUE
"SCP2959","Mesenchymal_stromal","B_cell::Centroblast B","Stricture_minus_Control","Control","Stricture",2,2,0,2,2,TRUE
"SCP2959","Mesenchymal_stromal","B_cell::Centroblast B","Inflamed_minus_Control","Control","Inflamed",2,0,0,2,0,FALSE
"SCP2959","Mesenchymal_stromal","B_cell::Centroblast B","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",0,0,0,0,0,FALSE
"SCP2959","Mesenchymal_stromal","B_cell::Centroblast B","Stricture_minus_Inflamed","Inflamed","Stricture",0,2,0,0,2,FALSE
"SCP2959","Mesenchymal_stromal","B_cell::Centrocyte B","Stricture_minus_Non_stricture","Non-stricture","Stricture",1,2,0,1,2,TRUE
"SCP2959","Mesenchymal_stromal","B_cell::Centrocyte B","Stricture_minus_Control","Control","Stricture",2,2,0,2,2,TRUE
"SCP2959","Mesenchymal_stromal","B_cell::Centrocyte B","Inflamed_minus_Control","Control","Inflamed",2,0,0,2,0,FALSE
"SCP2959","Mesenchymal_stromal","B_cell::Centrocyte B","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",0,0,0,0,0,FALSE
"SCP2959","Mesenchymal_stromal","B_cell::Centrocyte B","Stricture_minus_Inflamed","Inflamed","Stricture",0,2,0,0,2,FALSE
"SCP2959","Mesenchymal_stromal","B_cell::DN2","Stricture_minus_Non_stricture","Non-stricture","Stricture",4,5,1,3,4,TRUE
"SCP2959","Mesenchymal_stromal","B_cell::DN2","Stricture_minus_Control","Control","Stricture",1,5,0,1,5,TRUE
"SCP2959","Mesenchymal_stromal","B_cell::DN2","Inflamed_minus_Control","Control","Inflamed",1,1,0,1,1,TRUE
"SCP2959","Mesenchymal_stromal","B_cell::DN2","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",0,1,0,0,1,FALSE
"SCP2959","Mesenchymal_stromal","B_cell::DN2","Stricture_minus_Inflamed","Inflamed","Stricture",1,5,0,1,5,TRUE
"SCP2959","Mesenchymal_stromal","B_cell::IgM-only","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,2,0,0,2,FALSE
"SCP2959","Mesenchymal_stromal","B_cell::IgM-only","Stricture_minus_Control","Control","Stricture",1,2,0,1,2,TRUE
"SCP2959","Mesenchymal_stromal","B_cell::IgM-only","Inflamed_minus_Control","Control","Inflamed",1,0,0,1,0,FALSE
"SCP2959","Mesenchymal_stromal","B_cell::IgM-only","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",0,0,0,0,0,FALSE
"SCP2959","Mesenchymal_stromal","B_cell::IgM-only","Stricture_minus_Inflamed","Inflamed","Stricture",0,2,0,0,2,FALSE
"SCP2959","Mesenchymal_stromal","B_cell::MZ","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,2,0,0,2,FALSE
"SCP2959","Mesenchymal_stromal","B_cell::MZ","Stricture_minus_Control","Control","Stricture",1,2,0,1,2,TRUE
"SCP2959","Mesenchymal_stromal","B_cell::MZ","Inflamed_minus_Control","Control","Inflamed",1,0,0,1,0,FALSE
"SCP2959","Mesenchymal_stromal","B_cell::MZ","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",0,0,0,0,0,FALSE
"SCP2959","Mesenchymal_stromal","B_cell::MZ","Stricture_minus_Inflamed","Inflamed","Stricture",0,2,0,0,2,FALSE
"SCP2959","Mesenchymal_stromal","B_cell::Naïve B","Stricture_minus_Non_stricture","Non-stricture","Stricture",3,6,1,2,5,TRUE
"SCP2959","Mesenchymal_stromal","B_cell::Naïve B","Stricture_minus_Control","Control","Stricture",4,6,0,4,6,TRUE
"SCP2959","Mesenchymal_stromal","B_cell::Naïve B","Inflamed_minus_Control","Control","Inflamed",4,0,0,4,0,FALSE
"SCP2959","Mesenchymal_stromal","B_cell::Naïve B","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",0,0,0,0,0,FALSE
"SCP2959","Mesenchymal_stromal","B_cell::Naïve B","Stricture_minus_Inflamed","Inflamed","Stricture",0,6,0,0,6,FALSE
"SCP2959","Mesenchymal_stromal","Plasma::Activated plasma","Stricture_minus_Non_stricture","Non-stricture","Stricture",9,12,7,2,5,TRUE
"SCP2959","Mesenchymal_stromal","Plasma::Activated plasma","Stricture_minus_Control","Control","Stricture",5,12,0,5,12,TRUE
"SCP2959","Mesenchymal_stromal","Plasma::Activated plasma","Inflamed_minus_Control","Control","Inflamed",5,0,0,5,0,FALSE
"SCP2959","Mesenchymal_stromal","Plasma::Activated plasma","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",0,0,0,0,0,FALSE
"SCP2959","Mesenchymal_stromal","Plasma::Activated plasma","Stricture_minus_Inflamed","Inflamed","Stricture",0,12,0,0,12,FALSE
"SCP2959","Mesenchymal_stromal","Plasma::IgA plasma","Stricture_minus_Non_stricture","Non-stricture","Stricture",9,12,7,2,5,TRUE
"SCP2959","Mesenchymal_stromal","Plasma::IgA plasma","Stricture_minus_Control","Control","Stricture",4,12,0,4,12,TRUE
"SCP2959","Mesenchymal_stromal","Plasma::IgA plasma","Inflamed_minus_Control","Control","Inflamed",4,1,0,4,1,TRUE
"SCP2959","Mesenchymal_stromal","Plasma::IgA plasma","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",0,1,0,0,1,FALSE
"SCP2959","Mesenchymal_stromal","Plasma::IgA plasma","Stricture_minus_Inflamed","Inflamed","Stricture",1,12,1,0,11,TRUE
"SCP2959","Mesenchymal_stromal","Plasma::IgG plasma","Stricture_minus_Non_stricture","Non-stricture","Stricture",3,9,2,1,7,TRUE
"SCP2959","Mesenchymal_stromal","Plasma::IgG plasma","Stricture_minus_Control","Control","Stricture",2,9,0,2,9,TRUE
"SCP2959","Mesenchymal_stromal","Plasma::IgG plasma","Inflamed_minus_Control","Control","Inflamed",2,1,0,2,1,TRUE
"SCP2959","Mesenchymal_stromal","Plasma::IgG plasma","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",0,1,0,0,1,FALSE
"SCP2959","Mesenchymal_stromal","Plasma::IgG plasma","Stricture_minus_Inflamed","Inflamed","Stricture",1,9,1,0,8,TRUE
"SCP2959","Mesenchymal_stromal","Plasma::Transitional B","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,1,0,0,1,FALSE
"SCP2959","Mesenchymal_stromal","Plasma::Transitional B","Stricture_minus_Control","Control","Stricture",0,1,0,0,1,FALSE
"SCP2959","Mesenchymal_stromal","Plasma::Transitional B","Inflamed_minus_Control","Control","Inflamed",0,0,0,0,0,FALSE
"SCP2959","Mesenchymal_stromal","Plasma::Transitional B","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",0,0,0,0,0,FALSE
"SCP2959","Mesenchymal_stromal","Plasma::Transitional B","Stricture_minus_Inflamed","Inflamed","Stricture",0,1,0,0,1,FALSE
"SCP2959","Myeloid","B_cell::ActB3","Stricture_minus_Non_stricture","Non-stricture","Stricture",3,8,2,1,6,TRUE
"SCP2959","Myeloid","B_cell::ActB3","Stricture_minus_Control","Control","Stricture",3,8,0,3,8,TRUE
"SCP2959","Myeloid","B_cell::ActB3","Inflamed_minus_Control","Control","Inflamed",3,0,0,3,0,FALSE
"SCP2959","Myeloid","B_cell::ActB3","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",0,0,0,0,0,FALSE
"SCP2959","Myeloid","B_cell::ActB3","Stricture_minus_Inflamed","Inflamed","Stricture",0,8,0,0,8,FALSE
"SCP2959","Myeloid","B_cell::CSM","Stricture_minus_Non_stricture","Non-stricture","Stricture",11,12,8,3,4,TRUE
"SCP2959","Myeloid","B_cell::CSM","Stricture_minus_Control","Control","Stricture",4,12,0,4,12,TRUE
"SCP2959","Myeloid","B_cell::CSM","Inflamed_minus_Control","Control","Inflamed",4,0,0,4,0,FALSE
"SCP2959","Myeloid","B_cell::CSM","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",0,0,0,0,0,FALSE
"SCP2959","Myeloid","B_cell::CSM","Stricture_minus_Inflamed","Inflamed","Stricture",0,12,0,0,12,FALSE
"SCP2959","Myeloid","B_cell::Centroblast B","Stricture_minus_Non_stricture","Non-stricture","Stricture",4,3,1,3,2,TRUE
"SCP2959","Myeloid","B_cell::Centroblast B","Stricture_minus_Control","Control","Stricture",2,3,0,2,3,TRUE
"SCP2959","Myeloid","B_cell::Centroblast B","Inflamed_minus_Control","Control","Inflamed",2,0,0,2,0,FALSE
"SCP2959","Myeloid","B_cell::Centroblast B","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",0,0,0,0,0,FALSE
"SCP2959","Myeloid","B_cell::Centroblast B","Stricture_minus_Inflamed","Inflamed","Stricture",0,3,0,0,3,FALSE
"SCP2959","Myeloid","B_cell::Centrocyte B","Stricture_minus_Non_stricture","Non-stricture","Stricture",2,3,1,1,2,TRUE
"SCP2959","Myeloid","B_cell::Centrocyte B","Stricture_minus_Control","Control","Stricture",2,3,0,2,3,TRUE
"SCP2959","Myeloid","B_cell::Centrocyte B","Inflamed_minus_Control","Control","Inflamed",2,0,0,2,0,FALSE
"SCP2959","Myeloid","B_cell::Centrocyte B","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",0,0,0,0,0,FALSE
"SCP2959","Myeloid","B_cell::Centrocyte B","Stricture_minus_Inflamed","Inflamed","Stricture",0,3,0,0,3,FALSE
"SCP2959","Myeloid","B_cell::DN2","Stricture_minus_Non_stricture","Non-stricture","Stricture",5,6,1,4,5,TRUE
"SCP2959","Myeloid","B_cell::DN2","Stricture_minus_Control","Control","Stricture",1,6,0,1,6,TRUE
"SCP2959","Myeloid","B_cell::DN2","Inflamed_minus_Control","Control","Inflamed",1,1,0,1,1,TRUE
"SCP2959","Myeloid","B_cell::DN2","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",0,1,0,0,1,FALSE
"SCP2959","Myeloid","B_cell::DN2","Stricture_minus_Inflamed","Inflamed","Stricture",1,6,0,1,6,TRUE
"SCP2959","Myeloid","B_cell::IgM-only","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,2,0,0,2,FALSE
"SCP2959","Myeloid","B_cell::IgM-only","Stricture_minus_Control","Control","Stricture",1,2,0,1,2,TRUE
"SCP2959","Myeloid","B_cell::IgM-only","Inflamed_minus_Control","Control","Inflamed",1,0,0,1,0,FALSE
"SCP2959","Myeloid","B_cell::IgM-only","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",0,0,0,0,0,FALSE
"SCP2959","Myeloid","B_cell::IgM-only","Stricture_minus_Inflamed","Inflamed","Stricture",0,2,0,0,2,FALSE
"SCP2959","Myeloid","B_cell::MZ","Stricture_minus_Non_stricture","Non-stricture","Stricture",1,3,1,0,2,TRUE
"SCP2959","Myeloid","B_cell::MZ","Stricture_minus_Control","Control","Stricture",1,3,0,1,3,TRUE
"SCP2959","Myeloid","B_cell::MZ","Inflamed_minus_Control","Control","Inflamed",1,0,0,1,0,FALSE
"SCP2959","Myeloid","B_cell::MZ","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",0,0,0,0,0,FALSE
"SCP2959","Myeloid","B_cell::MZ","Stricture_minus_Inflamed","Inflamed","Stricture",0,3,0,0,3,FALSE
"SCP2959","Myeloid","B_cell::Naïve B","Stricture_minus_Non_stricture","Non-stricture","Stricture",4,8,2,2,6,TRUE
"SCP2959","Myeloid","B_cell::Naïve B","Stricture_minus_Control","Control","Stricture",4,8,0,4,8,TRUE
"SCP2959","Myeloid","B_cell::Naïve B","Inflamed_minus_Control","Control","Inflamed",4,0,0,4,0,FALSE
"SCP2959","Myeloid","B_cell::Naïve B","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",0,0,0,0,0,FALSE
"SCP2959","Myeloid","B_cell::Naïve B","Stricture_minus_Inflamed","Inflamed","Stricture",0,8,0,0,8,FALSE
"SCP2959","Myeloid","Plasma::Activated plasma","Stricture_minus_Non_stricture","Non-stricture","Stricture",10,12,7,3,5,TRUE
"SCP2959","Myeloid","Plasma::Activated plasma","Stricture_minus_Control","Control","Stricture",5,12,0,5,12,TRUE
"SCP2959","Myeloid","Plasma::Activated plasma","Inflamed_minus_Control","Control","Inflamed",5,0,0,5,0,FALSE
"SCP2959","Myeloid","Plasma::Activated plasma","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",0,0,0,0,0,FALSE
"SCP2959","Myeloid","Plasma::Activated plasma","Stricture_minus_Inflamed","Inflamed","Stricture",0,12,0,0,12,FALSE
"SCP2959","Myeloid","Plasma::IgA plasma","Stricture_minus_Non_stricture","Non-stricture","Stricture",10,15,9,1,6,TRUE
"SCP2959","Myeloid","Plasma::IgA plasma","Stricture_minus_Control","Control","Stricture",4,15,0,4,15,TRUE
"SCP2959","Myeloid","Plasma::IgA plasma","Inflamed_minus_Control","Control","Inflamed",4,1,0,4,1,TRUE
"SCP2959","Myeloid","Plasma::IgA plasma","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",0,1,0,0,1,FALSE
"SCP2959","Myeloid","Plasma::IgA plasma","Stricture_minus_Inflamed","Inflamed","Stricture",1,15,1,0,14,TRUE
"SCP2959","Myeloid","Plasma::IgG plasma","Stricture_minus_Non_stricture","Non-stricture","Stricture",4,10,2,2,8,TRUE
"SCP2959","Myeloid","Plasma::IgG plasma","Stricture_minus_Control","Control","Stricture",2,10,0,2,10,TRUE
"SCP2959","Myeloid","Plasma::IgG plasma","Inflamed_minus_Control","Control","Inflamed",2,1,0,2,1,TRUE
"SCP2959","Myeloid","Plasma::IgG plasma","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",0,1,0,0,1,FALSE
"SCP2959","Myeloid","Plasma::IgG plasma","Stricture_minus_Inflamed","Inflamed","Stricture",1,10,1,0,9,TRUE
"SCP2959","Myeloid","Plasma::Transitional B","Stricture_minus_Non_stricture","Non-stricture","Stricture",1,1,0,1,1,TRUE
"SCP2959","Myeloid","Plasma::Transitional B","Stricture_minus_Control","Control","Stricture",0,1,0,0,1,FALSE
"SCP2959","Myeloid","Plasma::Transitional B","Inflamed_minus_Control","Control","Inflamed",0,0,0,0,0,FALSE
"SCP2959","Myeloid","Plasma::Transitional B","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",0,0,0,0,0,FALSE
"SCP2959","Myeloid","Plasma::Transitional B","Stricture_minus_Inflamed","Inflamed","Stricture",0,1,0,0,1,FALSE
"SCP2959","T_NK","B_cell::ActB3","Stricture_minus_Non_stricture","Non-stricture","Stricture",3,8,2,1,6,TRUE
"SCP2959","T_NK","B_cell::ActB3","Stricture_minus_Control","Control","Stricture",3,8,0,3,8,TRUE
"SCP2959","T_NK","B_cell::ActB3","Inflamed_minus_Control","Control","Inflamed",3,0,0,3,0,FALSE
"SCP2959","T_NK","B_cell::ActB3","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",0,0,0,0,0,FALSE
"SCP2959","T_NK","B_cell::ActB3","Stricture_minus_Inflamed","Inflamed","Stricture",0,8,0,0,8,FALSE
"SCP2959","T_NK","B_cell::CSM","Stricture_minus_Non_stricture","Non-stricture","Stricture",11,12,8,3,4,TRUE
"SCP2959","T_NK","B_cell::CSM","Stricture_minus_Control","Control","Stricture",4,12,0,4,12,TRUE
"SCP2959","T_NK","B_cell::CSM","Inflamed_minus_Control","Control","Inflamed",4,0,0,4,0,FALSE
"SCP2959","T_NK","B_cell::CSM","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",0,0,0,0,0,FALSE
"SCP2959","T_NK","B_cell::CSM","Stricture_minus_Inflamed","Inflamed","Stricture",0,12,0,0,12,FALSE
"SCP2959","T_NK","B_cell::Centroblast B","Stricture_minus_Non_stricture","Non-stricture","Stricture",4,3,1,3,2,TRUE
"SCP2959","T_NK","B_cell::Centroblast B","Stricture_minus_Control","Control","Stricture",2,3,0,2,3,TRUE
"SCP2959","T_NK","B_cell::Centroblast B","Inflamed_minus_Control","Control","Inflamed",2,0,0,2,0,FALSE
"SCP2959","T_NK","B_cell::Centroblast B","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",0,0,0,0,0,FALSE
"SCP2959","T_NK","B_cell::Centroblast B","Stricture_minus_Inflamed","Inflamed","Stricture",0,3,0,0,3,FALSE
"SCP2959","T_NK","B_cell::Centrocyte B","Stricture_minus_Non_stricture","Non-stricture","Stricture",2,3,1,1,2,TRUE
"SCP2959","T_NK","B_cell::Centrocyte B","Stricture_minus_Control","Control","Stricture",2,3,0,2,3,TRUE
"SCP2959","T_NK","B_cell::Centrocyte B","Inflamed_minus_Control","Control","Inflamed",2,0,0,2,0,FALSE
"SCP2959","T_NK","B_cell::Centrocyte B","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",0,0,0,0,0,FALSE
"SCP2959","T_NK","B_cell::Centrocyte B","Stricture_minus_Inflamed","Inflamed","Stricture",0,3,0,0,3,FALSE
"SCP2959","T_NK","B_cell::DN2","Stricture_minus_Non_stricture","Non-stricture","Stricture",5,6,1,4,5,TRUE
"SCP2959","T_NK","B_cell::DN2","Stricture_minus_Control","Control","Stricture",1,6,0,1,6,TRUE
"SCP2959","T_NK","B_cell::DN2","Inflamed_minus_Control","Control","Inflamed",1,1,0,1,1,TRUE
"SCP2959","T_NK","B_cell::DN2","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",0,1,0,0,1,FALSE
"SCP2959","T_NK","B_cell::DN2","Stricture_minus_Inflamed","Inflamed","Stricture",1,6,0,1,6,TRUE
"SCP2959","T_NK","B_cell::IgM-only","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,2,0,0,2,FALSE
"SCP2959","T_NK","B_cell::IgM-only","Stricture_minus_Control","Control","Stricture",1,2,0,1,2,TRUE
"SCP2959","T_NK","B_cell::IgM-only","Inflamed_minus_Control","Control","Inflamed",1,0,0,1,0,FALSE
"SCP2959","T_NK","B_cell::IgM-only","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",0,0,0,0,0,FALSE
"SCP2959","T_NK","B_cell::IgM-only","Stricture_minus_Inflamed","Inflamed","Stricture",0,2,0,0,2,FALSE
"SCP2959","T_NK","B_cell::MZ","Stricture_minus_Non_stricture","Non-stricture","Stricture",1,3,1,0,2,TRUE
"SCP2959","T_NK","B_cell::MZ","Stricture_minus_Control","Control","Stricture",1,3,0,1,3,TRUE
"SCP2959","T_NK","B_cell::MZ","Inflamed_minus_Control","Control","Inflamed",1,0,0,1,0,FALSE
"SCP2959","T_NK","B_cell::MZ","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",0,0,0,0,0,FALSE
"SCP2959","T_NK","B_cell::MZ","Stricture_minus_Inflamed","Inflamed","Stricture",0,3,0,0,3,FALSE
"SCP2959","T_NK","B_cell::Naïve B","Stricture_minus_Non_stricture","Non-stricture","Stricture",4,8,2,2,6,TRUE
"SCP2959","T_NK","B_cell::Naïve B","Stricture_minus_Control","Control","Stricture",4,8,0,4,8,TRUE
"SCP2959","T_NK","B_cell::Naïve B","Inflamed_minus_Control","Control","Inflamed",4,0,0,4,0,FALSE
"SCP2959","T_NK","B_cell::Naïve B","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",0,0,0,0,0,FALSE
"SCP2959","T_NK","B_cell::Naïve B","Stricture_minus_Inflamed","Inflamed","Stricture",0,8,0,0,8,FALSE
"SCP2959","T_NK","Plasma::Activated plasma","Stricture_minus_Non_stricture","Non-stricture","Stricture",10,12,7,3,5,TRUE
"SCP2959","T_NK","Plasma::Activated plasma","Stricture_minus_Control","Control","Stricture",5,12,0,5,12,TRUE
"SCP2959","T_NK","Plasma::Activated plasma","Inflamed_minus_Control","Control","Inflamed",5,0,0,5,0,FALSE
"SCP2959","T_NK","Plasma::Activated plasma","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",0,0,0,0,0,FALSE
"SCP2959","T_NK","Plasma::Activated plasma","Stricture_minus_Inflamed","Inflamed","Stricture",0,12,0,0,12,FALSE
"SCP2959","T_NK","Plasma::IgA plasma","Stricture_minus_Non_stricture","Non-stricture","Stricture",10,14,9,1,5,TRUE
